__offset_assign;assign;objective;_objective;_source
1;[0, 4, 0, 0, 0, 23, 42, 0, 12, 0, 7, 0, 0, 0, 0, 5, 26, 21, 0, 25, 11, 0, 0, 12, 45, 1, 39, 25, 0, 45, 34, 0, 0, 0, 40, 0, 10, 0, 24, 24, 3, 44, 20, 5, 47, 36, 46, 50, 0, 0, 30, 37, 42, 17, 33, 2, 0, 0, 9, 28];2727905;2727905.0;gibbs
1;[0, 6, 26, 0, 0, 0, 34, 0, 7, 33, 21, 0, 8, 0, 42, 16, 29, 1, 23, 23, 5, 18, 11, 7, 38, 36, 39, 0, 0, 41, 34, 40, 0, 37, 0, 43, 10, 0, 24, 36, 44, 32, 20, 28, 47, 46, 2, 25, 12, 30, 50, 31, 15, 17, 9, 22, 13, 14, 19, 28];3235449;3235449.0;gibbs
1;[0, 4, 18, 0, 0, 23, 33, 12, 5, 0, 11, 0, 0, 0, 7, 9, 0, 20, 31, 42, 28, 37, 0, 17, 22, 24, 39, 42, 0, 22, 33, 26, 0, 40, 38, 0, 10, 0, 1, 0, 6, 15, 30, 5, 47, 36, 0, 25, 0, 0, 21, 41, 9, 50, 0, 8, 34, 44, 0, 17];2942404;2942404.0;initial
1;[10, 9, 31, 0, 0, 0, 13, 5, 42, 34, 7, 0, 40, 0, 50, 18, 49, 1, 18, 14, 11, 38, 46, 42, 41, 0, 21, 36, 0, 8, 13, 43, 0, 29, 32, 26, 39, 0, 2, 10, 4, 15, 20, 28, 47, 24, 23, 17, 25, 0, 30, 48, 14, 12, 6, 22, 19, 16, 0, 28];3315345;3315345.0;gibbs
1;[23, 0, 26, 0, 0, 0, 0, 30, 0, 0, 7, 0, 0, 0, 21, 8, 15, 1, 0, 23, 12, 37, 0, 0, 0, 36, 39, 0, 0, 45, 0, 8, 0, 40, 43, 0, 2, 0, 24, 24, 4, 0, 5, 11, 47, 10, 46, 25, 0, 0, 42, 0, 0, 17, 33, 22, 34, 6, 9, 20];2768955;2768955.0;gibbs
1;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];225691;225691.0;gibbs
1;[0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 26, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 17, 0, 1, 30, 5, 47, 0, 0, 25, 0, 11, 0, 9, 7, 21, 0, 17, 42, 0, 24, 7];1287146;1287146.0;gibbs
1;[5, 6, 45, 0, 11, 23, 16, 12, 20, 8, 28, 0, 15, 42, 0, 17, 37, 1, 18, 9, 0, 38, 0, 0, 18, 39, 24, 17, 0, 33, 16, 29, 0, 40, 31, 32, 10, 0, 2, 13, 13, 35, 30, 0, 47, 46, 36, 7, 50, 0, 21, 41, 9, 25, 14, 22, 34, 19, 44, 5];3046010;3046010.0;gibbs
1;[0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 5, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 42, 0, 0, 17, 0, 0, 50, 0, 0, 0];758553;758553.0;gibbs
1;[0, 3, 26, 0, 0, 23, 0, 5, 7, 34, 21, 0, 40, 0, 0, 18, 24, 11, 9, 9, 20, 31, 0, 7, 0, 0, 39, 0, 0, 49, 33, 37, 0, 0, 0, 43, 10, 0, 1, 34, 0, 0, 30, 0, 47, 46, 36, 25, 42, 12, 50, 44, 28, 17, 13, 8, 2, 6, 0, 28];2863227;2863227.0;gibbs
1;[23, 31, 26, 0, 0, 0, 0, 30, 7, 0, 0, 0, 0, 0, 0, 8, 0, 1, 0, 23, 12, 37, 0, 7, 0, 36, 39, 0, 0, 45, 8, 0, 0, 40, 43, 0, 2, 0, 24, 24, 4, 0, 5, 11, 47, 10, 46, 25, 0, 0, 42, 50, 6, 17, 33, 22, 34, 16, 0, 11];2674320;2674320.0;gibbs
1;[0, 0, 22, 0, 0, 23, 42, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 5, 0, 0, 0, 11, 40, 20, 39, 42, 0, 45, 0, 0, 28, 8, 0, 33, 7, 0, 0, 20, 0, 0, 30, 5, 47, 10, 46, 17, 25, 0, 50, 15, 0, 21, 1, 3, 2, 24, 12, 11];2292494;2292494.0;gibbs
1;[0, 18, 38, 0, 0, 1, 9, 5, 42, 8, 7, 0, 40, 0, 11, 6, 29, 2, 41, 13, 20, 31, 0, 42, 41, 0, 23, 0, 0, 16, 32, 49, 0, 15, 48, 43, 10, 0, 24, 24, 4, 35, 30, 28, 47, 46, 36, 21, 25, 12, 50, 37, 6, 17, 14, 3, 34, 19, 44, 28];3348123;3348123.0;gibbs
1;[0, 4, 45, 0, 0, 1, 9, 5, 11, 6, 7, 0, 8, 0, 42, 29, 16, 2, 37, 13, 20, 22, 0, 0, 18, 39, 23, 0, 0, 38, 30, 31, 0, 40, 41, 15, 10, 0, 24, 24, 27, 35, 28, 11, 47, 46, 36, 50, 25, 12, 21, 49, 29, 17, 34, 3, 33, 14, 19, 30];3351588;3351588.0;initial
1;[0, 0, 26, 0, 0, 23, 0, 30, 7, 0, 0, 0, 0, 0, 21, 8, 0, 1, 0, 0, 12, 37, 0, 0, 0, 36, 39, 7, 0, 45, 0, 8, 0, 40, 43, 0, 2, 0, 24, 24, 4, 0, 5, 0, 47, 10, 46, 25, 0, 0, 42, 0, 0, 17, 33, 22, 34, 6, 0, 11];2461730;2461730.0;gibbs
1;[0, 6, 18, 0, 0, 1, 0, 5, 42, 8, 7, 0, 29, 0, 11, 38, 9, 2, 41, 13, 20, 41, 0, 42, 48, 36, 39, 0, 0, 31, 32, 49, 0, 14, 40, 43, 10, 0, 0, 36, 4, 23, 30, 28, 47, 46, 24, 21, 25, 12, 50, 15, 13, 17, 19, 3, 33, 34, 44, 28];3319407;3319407.0;gibbs
1;[0, 0, 22, 0, 0, 23, 42, 0, 7, 34, 21, 0, 0, 0, 0, 45, 26, 1, 0, 5, 12, 0, 0, 11, 40, 20, 39, 42, 0, 45, 0, 7, 28, 8, 0, 33, 10, 0, 24, 20, 31, 0, 30, 5, 47, 36, 46, 50, 25, 0, 0, 15, 0, 17, 6, 3, 2, 44, 0, 11];2821000;2821000.0;gibbs
1;[23, 0, 26, 0, 0, 0, 9, 30, 7, 0, 21, 0, 0, 0, 0, 0, 15, 1, 0, 13, 12, 37, 0, 7, 3, 36, 39, 0, 0, 45, 9, 34, 0, 40, 43, 44, 2, 0, 24, 24, 4, 8, 5, 11, 47, 10, 46, 25, 0, 0, 42, 50, 6, 17, 33, 22, 0, 16, 0, 11];2904493;2904493.0;gibbs
1;[0, 0, 26, 0, 0, 23, 0, 30, 0, 0, 7, 0, 0, 0, 21, 8, 0, 1, 0, 0, 12, 37, 0, 0, 9, 36, 39, 0, 0, 45, 13, 8, 0, 40, 43, 15, 2, 0, 24, 24, 4, 0, 5, 11, 47, 10, 46, 25, 0, 0, 42, 0, 14, 17, 33, 22, 34, 6, 0, 0];2647069;2647069.0;gibbs
1;[0, 8, 26, 0, 0, 23, 9, 5, 11, 33, 7, 0, 6, 0, 42, 13, 29, 1, 4, 14, 20, 31, 0, 0, 27, 36, 39, 0, 0, 15, 9, 18, 0, 40, 45, 43, 10, 0, 24, 36, 3, 32, 12, 11, 47, 46, 2, 28, 25, 30, 50, 37, 14, 17, 16, 22, 34, 44, 19, 21];3351588;3351588.0;gibbs
1;[39, 0, 0, 0, 0, 0, 5, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 39, 0, 31, 0, 12, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 25, 0, 0, 30, 40, 0, 7, 21, 5, 1, 33, 36, 0];1068822;1068822.0;gibbs
1;[0, 40, 18, 0, 0, 1, 9, 5, 42, 8, 11, 0, 15, 0, 50, 38, 31, 2, 49, 13, 20, 49, 0, 42, 14, 36, 23, 0, 0, 29, 9, 41, 0, 43, 32, 26, 10, 0, 24, 6, 4, 0, 12, 28, 47, 46, 39, 17, 25, 30, 7, 48, 6, 21, 33, 3, 19, 16, 34, 28];3380292;3380292.0;gibbs
1;[0, 33, 0, 0, 0, 23, 9, 5, 11, 8, 7, 0, 6, 0, 42, 13, 29, 1, 4, 14, 20, 31, 0, 21, 27, 36, 39, 0, 0, 15, 13, 18, 0, 40, 45, 43, 10, 0, 24, 36, 3, 32, 12, 11, 47, 46, 2, 28, 25, 30, 50, 37, 14, 17, 16, 22, 34, 44, 19, 21];3403471;3403471.0;gibbs
1;[0, 9, 13, 0, 0, 23, 14, 5, 11, 8, 7, 0, 40, 0, 42, 18, 29, 1, 26, 36, 20, 26, 0, 21, 33, 0, 39, 36, 0, 38, 14, 18, 0, 37, 0, 43, 10, 0, 24, 24, 3, 32, 12, 11, 47, 46, 2, 28, 25, 30, 50, 31, 15, 17, 6, 22, 19, 16, 34, 21];3388255;3388255.0;gibbs
1;[0, 8, 18, 0, 0, 1, 9, 5, 42, 6, 11, 0, 15, 0, 50, 38, 31, 2, 49, 13, 20, 41, 0, 42, 14, 36, 23, 0, 0, 29, 9, 40, 0, 43, 32, 26, 10, 0, 24, 6, 4, 35, 12, 28, 47, 46, 39, 17, 25, 30, 7, 48, 0, 21, 33, 3, 34, 16, 44, 28];3387652;3387652.0;gibbs
1;[0, 0, 0, 0, 0, 0, 42, 30, 12, 0, 7, 0, 0, 0, 0, 5, 26, 21, 0, 25, 11, 0, 0, 0, 45, 23, 39, 25, 0, 45, 34, 0, 0, 0, 40, 0, 10, 0, 24, 24, 3, 44, 20, 5, 47, 36, 46, 50, 0, 0, 0, 37, 42, 17, 33, 43, 0, 1, 9, 28];2673452;2673452.0;gibbs
1;[0, 3, 26, 0, 0, 23, 6, 5, 7, 34, 21, 0, 8, 0, 0, 18, 0, 11, 9, 9, 20, 31, 0, 7, 45, 24, 39, 0, 0, 49, 0, 38, 0, 37, 40, 43, 10, 0, 0, 34, 4, 15, 30, 28, 47, 46, 36, 25, 42, 12, 50, 44, 6, 17, 1, 22, 2, 16, 13, 28];3175565;3175565.0;gibbs
1;[23, 0, 26, 0, 0, 0, 0, 30, 7, 0, 21, 0, 15, 0, 42, 8, 35, 1, 8, 23, 12, 37, 0, 7, 0, 36, 39, 0, 0, 45, 29, 9, 0, 40, 43, 0, 2, 0, 24, 24, 4, 32, 5, 11, 47, 10, 46, 25, 0, 0, 50, 0, 6, 17, 33, 22, 34, 16, 0, 11];3024295;3024295.0;gibbs
1;[0, 3, 18, 0, 0, 23, 34, 0, 30, 33, 7, 0, 40, 0, 21, 37, 31, 1, 26, 0, 12, 22, 0, 30, 15, 39, 24, 0, 0, 0, 34, 37, 0, 8, 0, 35, 10, 0, 2, 2, 45, 0, 0, 5, 47, 36, 46, 11, 42, 20, 50, 43, 28, 17, 6, 0, 9, 0, 25, 5];2868824;2868824.0;initial
1;[7, 4, 22, 0, 0, 23, 42, 12, 7, 34, 21, 0, 44, 0, 0, 45, 26, 1, 0, 5, 11, 37, 0, 20, 40, 28, 39, 42, 0, 0, 9, 0, 0, 43, 0, 33, 10, 0, 24, 28, 31, 8, 30, 5, 47, 36, 46, 17, 0, 0, 50, 15, 0, 25, 6, 3, 2, 16, 0, 20];3075934;3075934.0;gibbs
1;[0, 18, 9, 0, 0, 0, 13, 5, 42, 14, 7, 0, 40, 0, 50, 38, 15, 1, 41, 19, 11, 0, 0, 42, 48, 36, 39, 0, 0, 35, 13, 37, 0, 43, 31, 26, 10, 0, 2, 24, 4, 8, 12, 20, 47, 46, 23, 17, 25, 28, 30, 49, 19, 21, 6, 3, 33, 16, 34, 20];3342877;3342877.0;gibbs
1;[0, 4, 22, 0, 0, 23, 6, 30, 5, 9, 7, 0, 15, 0, 11, 45, 40, 1, 0, 13, 12, 43, 0, 21, 3, 42, 39, 20, 0, 45, 6, 0, 0, 8, 37, 29, 10, 0, 24, 42, 27, 0, 0, 5, 47, 36, 2, 17, 0, 0, 50, 0, 13, 25, 33, 16, 0, 0, 34, 20];2891169;2891169.0;gibbs
1;[0, 4, 15, 0, 0, 0, 6, 30, 5, 9, 7, 0, 0, 0, 21, 45, 0, 1, 0, 13, 0, 0, 0, 0, 3, 0, 39, 0, 0, 45, 6, 0, 0, 0, 37, 40, 10, 0, 24, 0, 27, 0, 12, 5, 47, 36, 2, 17, 0, 0, 42, 33, 8, 25, 23, 16, 11, 20, 34, 50];2626564;2626564.0;gibbs
1;[0, 18, 40, 0, 0, 0, 9, 5, 42, 8, 7, 0, 15, 0, 50, 0, 29, 1, 38, 13, 11, 41, 10, 42, 35, 36, 39, 0, 0, 35, 9, 6, 0, 43, 31, 26, 46, 0, 2, 6, 48, 14, 12, 20, 47, 24, 23, 17, 25, 28, 30, 49, 13, 21, 33, 3, 19, 16, 34, 20];3405608;3405608.0;gibbs
1;[1, 6, 18, 0, 0, 5, 16, 0, 42, 8, 7, 0, 40, 0, 50, 38, 9, 2, 41, 13, 11, 29, 0, 42, 48, 0, 39, 10, 0, 31, 32, 49, 0, 14, 36, 43, 20, 0, 0, 1, 4, 15, 0, 28, 47, 46, 24, 17, 25, 12, 21, 35, 13, 30, 34, 3, 19, 33, 44, 28];3062790;3062790.0;gibbs
1;[23, 0, 26, 0, 0, 0, 0, 30, 7, 9, 21, 0, 0, 0, 0, 8, 15, 1, 18, 23, 12, 37, 0, 7, 3, 36, 39, 0, 0, 45, 8, 0, 0, 40, 43, 0, 2, 0, 24, 24, 4, 0, 5, 11, 47, 10, 46, 25, 0, 0, 42, 50, 6, 17, 33, 22, 0, 16, 0, 11];2826512;2826512.0;gibbs
1;[0, 40, 18, 0, 0, 1, 9, 5, 42, 8, 7, 0, 15, 0, 50, 38, 31, 2, 49, 13, 11, 49, 0, 42, 14, 36, 23, 0, 0, 29, 9, 41, 0, 43, 32, 26, 10, 0, 24, 6, 4, 35, 12, 20, 47, 46, 39, 17, 25, 28, 0, 48, 13, 21, 33, 3, 19, 16, 34, 20];3302399;3302399.0;gibbs
1;[0, 4, 22, 0, 0, 23, 42, 0, 7, 34, 21, 0, 0, 0, 0, 45, 0, 1, 0, 5, 0, 26, 0, 11, 40, 20, 39, 42, 0, 45, 0, 0, 28, 8, 0, 33, 10, 0, 24, 20, 0, 0, 30, 5, 47, 36, 46, 50, 25, 0, 0, 15, 0, 17, 6, 3, 2, 44, 12, 11];2642284;2642284.0;initial
1;[23, 0, 26, 0, 0, 0, 23, 30, 7, 9, 21, 0, 0, 0, 0, 6, 13, 1, 0, 14, 12, 37, 0, 7, 3, 36, 39, 0, 0, 45, 19, 34, 0, 40, 43, 44, 2, 0, 0, 24, 4, 8, 5, 11, 47, 10, 46, 25, 0, 0, 42, 50, 14, 17, 33, 22, 0, 16, 0, 11];2876170;2876170.0;gibbs
1;[0, 0, 22, 0, 0, 23, 42, 0, 7, 0, 21, 0, 0, 0, 0, 45, 0, 0, 26, 5, 0, 26, 0, 11, 40, 20, 39, 42, 0, 45, 6, 7, 28, 0, 0, 33, 10, 0, 0, 20, 0, 0, 30, 5, 47, 36, 46, 50, 25, 0, 0, 15, 0, 17, 1, 3, 2, 24, 12, 11];2439064;2439064.0;gibbs
1;[0, 4, 22, 0, 0, 23, 6, 30, 5, 9, 7, 0, 0, 0, 0, 45, 0, 1, 0, 13, 0, 0, 0, 21, 3, 0, 39, 0, 0, 45, 6, 0, 0, 0, 37, 0, 10, 0, 24, 0, 27, 0, 12, 5, 47, 36, 2, 17, 0, 0, 42, 0, 8, 25, 33, 16, 11, 20, 34, 50];2614922;2614922.0;gibbs
1;[0, 3, 26, 0, 0, 23, 0, 5, 7, 34, 21, 0, 40, 0, 0, 18, 0, 11, 9, 9, 20, 31, 0, 7, 0, 24, 39, 0, 0, 49, 33, 37, 0, 0, 0, 43, 10, 0, 0, 34, 4, 0, 30, 28, 47, 0, 36, 25, 42, 12, 50, 44, 0, 17, 1, 8, 2, 6, 13, 28];2961204;2961204.0;gibbs
1;[0, 4, 22, 0, 0, 0, 6, 30, 12, 16, 7, 0, 0, 0, 5, 9, 26, 21, 45, 13, 11, 45, 0, 0, 3, 23, 39, 12, 0, 0, 34, 31, 0, 0, 40, 15, 10, 0, 24, 24, 49, 44, 20, 28, 47, 36, 46, 17, 42, 0, 50, 37, 6, 25, 33, 43, 14, 1, 19, 28];3175519;3175519.0;gibbs
1;[0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 7, 0, 0, 0, 21, 5, 26, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 23, 39, 25, 0, 0, 42, 0, 0, 17, 0, 37, 24, 1, 9, 11];1471517;1471517.0;gibbs
1;[0, 0, 26, 0, 0, 23, 0, 30, 0, 0, 7, 0, 0, 0, 21, 8, 0, 1, 37, 0, 12, 37, 0, 0, 0, 36, 39, 0, 0, 45, 0, 8, 0, 40, 43, 9, 2, 0, 24, 24, 4, 0, 5, 11, 47, 10, 46, 25, 0, 0, 42, 0, 0, 17, 33, 22, 34, 6, 44, 0];2623083;2623083.0;gibbs
1;[0, 4, 40, 0, 0, 1, 6, 0, 42, 8, 7, 0, 43, 25, 0, 29, 31, 2, 26, 9, 0, 18, 0, 42, 26, 36, 39, 17, 0, 38, 6, 29, 0, 13, 45, 32, 10, 5, 0, 11, 14, 16, 20, 11, 47, 24, 46, 50, 12, 30, 28, 37, 9, 21, 34, 3, 33, 19, 44, 17];3188139;3188139.0;gibbs
1;[0, 31, 26, 0, 0, 23, 5, 30, 7, 9, 21, 0, 0, 42, 11, 45, 15, 1, 45, 13, 12, 18, 0, 7, 3, 36, 39, 5, 0, 38, 0, 34, 0, 40, 43, 44, 2, 0, 24, 24, 4, 35, 20, 28, 47, 10, 46, 25, 0, 0, 50, 37, 13, 17, 33, 22, 14, 0, 19, 28];3258955;3258955.0;gibbs
1;[0, 18, 40, 0, 0, 0, 9, 5, 42, 8, 7, 0, 15, 0, 0, 38, 29, 47, 32, 13, 11, 41, 39, 42, 48, 0, 1, 0, 0, 35, 0, 6, 0, 43, 31, 26, 36, 0, 2, 6, 10, 14, 12, 20, 17, 23, 46, 25, 30, 28, 21, 49, 13, 50, 33, 3, 19, 24, 34, 20];3207515;3207515.0;gibbs
1;[0, 18, 38, 0, 0, 1, 9, 5, 42, 8, 7, 0, 29, 0, 11, 6, 31, 2, 9, 13, 20, 41, 0, 42, 4, 39, 23, 0, 0, 0, 32, 48, 0, 15, 40, 43, 10, 0, 24, 33, 33, 35, 30, 28, 47, 46, 36, 21, 25, 12, 50, 37, 13, 17, 14, 3, 34, 19, 44, 28];3411955;3411955.0;gibbs
1;[0, 4, 22, 0, 0, 0, 6, 30, 5, 9, 7, 0, 0, 0, 0, 45, 0, 1, 0, 0, 0, 0, 0, 21, 3, 0, 39, 0, 0, 45, 6, 0, 0, 0, 37, 40, 0, 0, 24, 13, 27, 0, 12, 5, 47, 36, 2, 17, 0, 0, 42, 33, 8, 25, 23, 16, 11, 10, 34, 50];2449424;2449424.0;gibbs
1;[0, 0, 0, 0, 0, 1, 0, 5, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 17, 0, 0, 0, 0, 0, 25, 0, 26, 0, 0, 9, 0];785981;785981.0;gibbs
1;[0, 4, 31, 0, 0, 23, 9, 5, 11, 33, 7, 0, 40, 0, 42, 18, 49, 1, 13, 13, 0, 38, 0, 50, 8, 2, 39, 0, 0, 14, 29, 43, 0, 15, 32, 26, 10, 30, 24, 24, 41, 19, 12, 11, 47, 46, 36, 20, 25, 28, 21, 0, 9, 17, 6, 22, 34, 16, 44, 50];3341031;3341031.0;gibbs
1;[0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 5, 0, 26, 0, 11, 0, 20, 0, 42, 0, 45, 0, 0, 28, 0, 0, 0, 7, 0, 0, 20, 0, 0, 30, 5, 47, 10, 0, 50, 25, 0, 0, 6, 0, 21, 1, 3, 2, 24, 12, 11];1823503;1823503.0;gibbs
1;[0, 6, 9, 0, 0, 0, 13, 5, 11, 14, 7, 0, 8, 0, 42, 16, 29, 1, 26, 23, 20, 18, 0, 21, 4, 36, 39, 23, 0, 15, 13, 38, 0, 35, 45, 40, 10, 0, 24, 36, 3, 32, 12, 11, 47, 46, 2, 28, 25, 30, 50, 37, 16, 0, 34, 22, 44, 33, 19, 21];3278872;3278872.0;gibbs
1;[0, 0, 26, 0, 0, 23, 0, 5, 7, 34, 21, 0, 40, 0, 0, 18, 0, 11, 9, 9, 20, 31, 24, 7, 0, 0, 39, 0, 0, 49, 33, 37, 0, 0, 0, 43, 10, 0, 0, 34, 4, 0, 30, 0, 47, 46, 36, 25, 42, 12, 50, 44, 28, 17, 1, 8, 2, 6, 13, 28];2870312;2870312.0;gibbs
1;[0, 3, 26, 0, 0, 23, 6, 5, 7, 34, 21, 0, 40, 0, 0, 18, 0, 11, 0, 9, 20, 31, 0, 7, 0, 24, 39, 0, 0, 49, 33, 37, 0, 0, 0, 43, 10, 0, 0, 34, 4, 15, 30, 28, 47, 46, 36, 25, 42, 12, 50, 44, 6, 17, 1, 8, 2, 16, 13, 28];3151240;3151240.0;gibbs
1;[0, 3, 26, 0, 0, 23, 6, 5, 7, 0, 21, 0, 40, 0, 0, 18, 0, 11, 9, 9, 20, 31, 0, 7, 45, 24, 39, 0, 0, 49, 33, 37, 0, 0, 0, 43, 10, 0, 0, 34, 4, 0, 30, 28, 47, 46, 36, 25, 42, 12, 50, 44, 0, 17, 1, 8, 2, 16, 13, 28];3050128;3050128.0;gibbs
1;[7, 8, 26, 0, 0, 23, 6, 5, 7, 29, 21, 0, 40, 0, 0, 15, 9, 1, 13, 11, 20, 18, 0, 42, 38, 36, 39, 0, 0, 15, 6, 41, 0, 37, 45, 43, 10, 0, 24, 33, 3, 32, 28, 11, 47, 46, 2, 17, 12, 30, 50, 0, 33, 25, 16, 34, 14, 44, 19, 42];3366301;3366301.0;gibbs
1;[0, 0, 0, 0, 0, 0, 6, 30, 5, 0, 7, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 45, 6, 0, 0, 0, 37, 40, 0, 0, 24, 0, 0, 0, 12, 5, 47, 1, 2, 17, 0, 0, 0, 33, 8, 25, 23, 16, 11, 9, 34, 42];2032688;2032688.0;gibbs
1;[0, 18, 31, 0, 0, 0, 9, 5, 11, 33, 7, 0, 15, 0, 42, 38, 49, 1, 41, 36, 20, 48, 0, 50, 41, 2, 39, 36, 0, 9, 13, 38, 0, 40, 37, 14, 10, 0, 24, 24, 4, 0, 30, 11, 47, 46, 23, 17, 28, 12, 21, 26, 34, 25, 6, 22, 19, 16, 44, 50];3375315;3375315.0;gibbs
1;[0, 0, 26, 0, 0, 23, 0, 5, 12, 34, 7, 0, 40, 0, 21, 18, 24, 11, 9, 9, 20, 31, 0, 12, 0, 0, 39, 0, 0, 49, 33, 37, 0, 0, 0, 43, 10, 0, 0, 34, 4, 0, 0, 0, 47, 46, 36, 25, 42, 30, 50, 44, 28, 17, 1, 3, 2, 6, 0, 28];2715371;2715371.0;gibbs
1;[23, 31, 26, 0, 0, 0, 9, 30, 7, 5, 11, 0, 15, 0, 0, 0, 8, 1, 0, 23, 12, 37, 0, 7, 3, 36, 39, 0, 0, 45, 9, 0, 0, 40, 43, 34, 2, 0, 24, 24, 4, 0, 20, 28, 47, 10, 46, 25, 21, 0, 42, 50, 6, 17, 33, 22, 44, 16, 0, 28];3061383;3061383.0;initial
1;[0, 3, 26, 0, 0, 23, 6, 5, 7, 34, 21, 0, 40, 0, 0, 18, 0, 11, 9, 9, 20, 31, 0, 7, 0, 24, 39, 0, 0, 49, 33, 37, 0, 0, 0, 0, 10, 0, 0, 34, 4, 15, 30, 28, 47, 46, 36, 25, 42, 12, 50, 44, 0, 17, 1, 8, 2, 16, 13, 28];3083078;3083078.0;gibbs
1;[0, 3, 26, 0, 0, 23, 6, 5, 7, 34, 21, 0, 8, 0, 0, 18, 0, 11, 9, 9, 20, 31, 0, 7, 45, 0, 0, 0, 0, 49, 33, 38, 0, 37, 40, 43, 10, 0, 24, 34, 4, 15, 30, 28, 47, 46, 36, 25, 42, 12, 50, 44, 6, 17, 1, 22, 2, 16, 13, 28];3082917;3082917.0;gibbs
1;[0, 0, 22, 0, 0, 23, 42, 0, 7, 34, 21, 0, 0, 0, 0, 45, 26, 1, 0, 5, 0, 37, 0, 11, 40, 20, 39, 42, 0, 45, 9, 0, 28, 8, 15, 33, 10, 0, 24, 20, 31, 0, 30, 5, 47, 36, 46, 50, 25, 0, 0, 0, 0, 17, 6, 3, 2, 44, 0, 11];2683926;2683926.0;gibbs
1;[0, 6, 45, 5, 11, 0, 16, 20, 28, 8, 0, 0, 15, 7, 0, 29, 37, 1, 18, 9, 12, 38, 10, 0, 18, 39, 2, 24, 0, 33, 16, 29, 0, 40, 31, 32, 23, 0, 17, 13, 13, 35, 30, 28, 0, 46, 36, 42, 50, 0, 21, 41, 9, 25, 14, 22, 34, 19, 44, 5];3138228;3138228.0;gibbs
1;[0, 8, 26, 0, 0, 23, 9, 5, 11, 6, 7, 0, 13, 0, 42, 16, 29, 1, 4, 14, 20, 31, 0, 21, 27, 36, 39, 0, 0, 15, 9, 18, 0, 40, 45, 43, 10, 0, 24, 0, 3, 32, 30, 11, 47, 46, 2, 28, 25, 12, 50, 37, 14, 17, 34, 22, 33, 44, 19, 21];3394892;3394892.0;gibbs
1;[1, 18, 9, 0, 0, 0, 13, 5, 42, 14, 7, 0, 19, 0, 50, 38, 15, 2, 38, 1, 11, 41, 0, 42, 6, 39, 23, 36, 0, 35, 13, 40, 0, 43, 31, 26, 10, 0, 24, 24, 4, 8, 12, 20, 47, 46, 0, 17, 25, 28, 30, 49, 6, 21, 33, 3, 0, 16, 34, 20];3349246;3349246.0;gibbs
1;[0, 6, 45, 5, 11, 20, 16, 30, 5, 23, 28, 0, 8, 0, 7, 29, 37, 1, 18, 9, 12, 38, 0, 17, 18, 39, 24, 0, 0, 33, 13, 29, 0, 40, 31, 32, 10, 0, 2, 0, 15, 35, 0, 0, 47, 46, 36, 42, 50, 0, 21, 41, 9, 25, 14, 22, 34, 19, 44, 17];3002224;3002224.0;gibbs
1;[0, 18, 31, 5, 0, 1, 9, 11, 5, 33, 7, 0, 15, 42, 50, 38, 49, 2, 41, 13, 20, 41, 0, 0, 4, 36, 39, 0, 0, 40, 8, 43, 0, 29, 32, 26, 10, 0, 24, 14, 48, 19, 12, 28, 47, 46, 23, 30, 25, 0, 21, 14, 0, 17, 6, 22, 34, 16, 44, 28];3362068;3362068.0;gibbs
1;[5, 9, 13, 0, 0, 11, 14, 0, 5, 8, 7, 0, 40, 17, 42, 33, 29, 1, 4, 10, 0, 18, 0, 0, 27, 36, 23, 10, 0, 31, 14, 15, 0, 35, 38, 43, 2, 0, 24, 36, 3, 32, 20, 28, 47, 46, 39, 25, 12, 30, 50, 37, 33, 21, 6, 22, 0, 16, 34, 28];3211179;3211179.0;gibbs
