__offset_x;kk;objective;x;_objective;_source
1;3;166534;[1, 1, 2, 1, 1, 3, 1, 2, 2, 3, 1, 2, 1, 2, 2, 2, 2, 1, 2, 2, 3, 2, 3, 2, 2, 2, 2, 2, 3, 2, 2, 3, 2, 3];166534.0;initial
1;3;356024;[1, 1, 1, 1, 1, 2, 1, 1, 2, 3, 1, 1, 3, 1, 2, 3, 1, 1, 3, 1, 2, 1, 2, 3, 3, 2, 3, 3, 2, 3, 3, 2, 3, 3];356024.0;gibbs
1;3;532188;[1, 1, 1, 1, 2, 2, 2, 1, 3, 3, 1, 1, 1, 1, 3, 3, 2, 1, 1, 1, 3, 1, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3];532188.0;gibbs
1;3;72696;[1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 1, 1, 1, 2, 2, 2, 2, 1, 3, 2, 2, 2, 2, 2, 3, 2, 2, 3, 3, 3, 2, 2, 3, 3];72696.0;gibbs
1;3;279876;[1, 2, 1, 2, 1, 1, 1, 2, 2, 1, 1, 1, 1, 2, 3, 3, 1, 1, 3, 2, 3, 1, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 2];279876.0;gibbs
1;3;142954;[1, 1, 2, 2, 1, 3, 2, 1, 3, 3, 1, 1, 1, 2, 2, 2, 2, 1, 2, 2, 3, 2, 3, 3, 3, 3, 2, 2, 2, 2, 3, 3, 2, 3];142954.0;initial
1;3;244486;[1, 1, 2, 1, 1, 1, 2, 1, 2, 2, 1, 3, 1, 1, 2, 2, 2, 1, 2, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2];244486.0;gibbs
1;3;20012;[1, 1, 1, 2, 3, 3, 2, 2, 3, 1, 1, 3, 1, 1, 2, 2, 1, 1, 3, 2, 2, 2, 2, 1, 2, 3, 2, 3, 2, 2, 3, 2, 3, 2];20012.0;gibbs
1;3;170252;[1, 2, 1, 2, 3, 3, 1, 2, 2, 1, 1, 1, 1, 2, 1, 3, 1, 1, 3, 3, 2, 1, 2, 3, 2, 2, 3, 3, 2, 3, 3, 2, 3, 3];170252.0;gibbs
1;3;408712;[1, 1, 2, 1, 1, 3, 1, 1, 3, 2, 1, 1, 1, 1, 2, 3, 3, 1, 3, 1, 2, 1, 2, 3, 2, 3, 3, 2, 2, 3, 3, 2, 3, 3];408712.0;initial
1;3;421938;[1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 2, 2, 2, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2];421938.0;initial
1;3;142564;[1, 1, 2, 3, 1, 3, 2, 3, 3, 1, 1, 1, 1, 3, 3, 3, 1, 1, 3, 1, 3, 1, 3, 1, 3, 3, 2, 1, 3, 3, 3, 3, 3, 3];142564.0;initial
1;3;292948;[1, 1, 2, 1, 1, 2, 2, 1, 2, 2, 1, 1, 1, 2, 2, 1, 3, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];292948.0;gibbs
1;3;405260;[1, 1, 1, 1, 2, 3, 3, 3, 2, 2, 1, 1, 1, 1, 3, 2, 3, 1, 2, 1, 2, 1, 2, 2, 3, 2, 2, 2, 3, 2, 2, 2, 2, 2];405260.0;initial
1;3;214874;[1, 1, 2, 2, 1, 3, 3, 1, 2, 2, 1, 1, 1, 2, 3, 2, 2, 1, 3, 2, 3, 1, 3, 3, 2, 2, 2, 2, 3, 2, 3, 3, 3, 2];214874.0;gibbs
1;3;-43468;[1, 2, 1, 2, 3, 2, 2, 1, 2, 3, 1, 1, 3, 2, 2, 1, 2, 1, 2, 2, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2];-43468.0;gibbs
1;3;335014;[1, 2, 2, 2, 1, 1, 1, 2, 3, 2, 1, 1, 1, 2, 3, 3, 1, 1, 3, 1, 3, 1, 3, 3, 2, 3, 3, 2, 2, 3, 2, 3, 3, 1];335014.0;initial
1;3;253332;[1, 2, 2, 2, 3, 1, 1, 2, 3, 1, 1, 1, 2, 2, 2, 3, 1, 1, 2, 2, 1, 2, 1, 3, 3, 3, 2, 3, 2, 2, 3, 1, 3, 3];253332.0;initial
1;3;293326;[1, 1, 2, 1, 1, 1, 3, 1, 2, 2, 1, 1, 1, 1, 2, 3, 3, 1, 2, 1, 2, 1, 2, 2, 3, 2, 3, 2, 2, 3, 3, 2, 3, 3];293326.0;initial
1;3;452950;[1, 1, 2, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 3, 2, 3, 1, 1, 3, 1, 3, 1, 3, 3, 3, 2, 3, 2, 3, 3, 3, 3, 3, 3];452950.0;gibbs
1;3;518346;[1, 1, 1, 1, 1, 2, 1, 1, 3, 3, 1, 1, 1, 1, 3, 3, 1, 1, 3, 1, 3, 1, 3, 3, 2, 3, 3, 2, 3, 3, 3, 3, 3, 3];518346.0;initial
1;3;237568;[1, 2, 2, 1, 1, 3, 1, 2, 3, 2, 1, 1, 1, 1, 2, 2, 3, 1, 2, 1, 3, 1, 3, 2, 3, 3, 2, 2, 3, 3, 3, 3, 2, 3];237568.0;gibbs
1;3;351922;[1, 1, 2, 1, 1, 1, 1, 1, 3, 3, 1, 1, 1, 2, 2, 3, 1, 1, 2, 1, 3, 1, 3, 2, 2, 3, 2, 2, 3, 3, 2, 3, 2, 3];351922.0;gibbs
1;3;232956;[1, 2, 3, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 2, 2, 3, 1, 1, 3, 2, 3, 2, 3, 3, 3, 1, 3, 3, 3, 3, 3, 3, 2, 3];232956.0;gibbs
1;3;498332;[1, 2, 2, 2, 1, 1, 1, 2, 3, 2, 1, 1, 1, 1, 3, 3, 1, 1, 3, 1, 3, 1, 3, 3, 3, 3, 2, 3, 3, 2, 3, 3, 3, 3];498332.0;gibbs
1;3;315274;[1, 1, 2, 1, 1, 1, 3, 1, 2, 2, 1, 1, 1, 2, 2, 3, 2, 1, 2, 1, 2, 1, 2, 3, 3, 2, 2, 2, 3, 2, 2, 2, 2, 2];315274.0;gibbs
1;3;349098;[1, 1, 2, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 3, 1, 3, 3, 2, 2, 3, 2, 2, 3, 3, 3, 2, 2];349098.0;initial
1;3;250764;[1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 1, 1, 1, 2, 3, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2];250764.0;gibbs
1;3;419874;[1, 1, 2, 1, 1, 3, 3, 1, 2, 2, 1, 1, 3, 3, 3, 3, 3, 1, 2, 1, 2, 1, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2];419874.0;initial
1;3;157300;[1, 1, 2, 2, 1, 2, 3, 2, 2, 2, 1, 1, 3, 1, 2, 2, 1, 1, 3, 1, 1, 1, 1, 3, 2, 2, 3, 3, 3, 3, 3, 1, 2, 3];157300.0;initial
1;3;79610;[1, 1, 1, 2, 2, 2, 1, 1, 2, 3, 1, 1, 3, 2, 1, 3, 2, 1, 3, 3, 2, 2, 2, 3, 2, 2, 1, 3, 2, 2, 3, 2, 3, 3];79610.0;gibbs
1;3;508334;[1, 2, 2, 2, 1, 1, 1, 2, 3, 2, 1, 1, 2, 2, 3, 3, 1, 1, 1, 2, 3, 1, 3, 3, 3, 3, 1, 2, 3, 3, 3, 3, 3, 3];508334.0;initial
1;3;223464;[1, 1, 1, 1, 1, 2, 3, 1, 2, 3, 1, 1, 1, 2, 2, 2, 1, 1, 2, 1, 2, 1, 2, 2, 3, 2, 2, 2, 3, 2, 2, 2, 3, 2];223464.0;gibbs
1;3;508722;[1, 2, 2, 1, 1, 1, 1, 2, 3, 2, 1, 1, 2, 2, 3, 3, 1, 1, 3, 1, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3];508722.0;gibbs
1;3;329230;[1, 1, 1, 1, 2, 2, 2, 1, 2, 3, 1, 1, 1, 2, 1, 3, 2, 1, 2, 1, 2, 1, 2, 3, 3, 2, 3, 3, 3, 3, 2, 2, 2, 3];329230.0;initial
1;3;170380;[1, 1, 1, 2, 1, 3, 3, 1, 1, 1, 1, 1, 3, 2, 3, 3, 1, 1, 2, 2, 2, 1, 2, 1, 2, 1, 2, 2, 2, 2, 1, 2, 3, 2];170380.0;initial
1;3;332182;[1, 1, 2, 1, 1, 1, 1, 1, 2, 3, 1, 2, 1, 1, 2, 3, 1, 1, 3, 1, 3, 1, 3, 3, 3, 2, 3, 2, 2, 1, 2, 3, 2, 3];332182.0;gibbs
1;3;450642;[1, 1, 1, 1, 2, 3, 3, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];450642.0;initial
1;3;486028;[1, 1, 1, 1, 1, 2, 1, 1, 2, 3, 1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 2, 1, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2];486028.0;initial
1;3;191792;[1, 1, 1, 1, 1, 2, 1, 1, 3, 2, 1, 1, 2, 1, 2, 2, 2, 1, 2, 1, 1, 1, 1, 2, 2, 3, 2, 2, 3, 2, 3, 1, 3, 3];191792.0;initial
1;3;399862;[1, 1, 1, 1, 1, 1, 2, 1, 3, 1, 1, 1, 1, 1, 3, 2, 2, 1, 2, 1, 3, 1, 3, 2, 3, 3, 2, 2, 3, 2, 2, 3, 3, 3];399862.0;initial
1;3;167320;[1, 1, 1, 1, 2, 3, 3, 1, 2, 1, 1, 1, 1, 3, 3, 3, 3, 1, 3, 1, 3, 1, 3, 2, 2, 2, 1, 2, 3, 2, 2, 3, 2, 1];167320.0;initial
1;3;309116;[1, 1, 2, 3, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 2, 2, 3, 1, 2, 3, 2, 3, 2, 2, 3, 2, 2, 3, 2, 3, 3, 2, 2, 2];309116.0;initial
1;3;365766;[1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 3, 1, 1, 2, 3, 1, 1, 3, 1, 2, 1, 2, 2, 3, 2, 3, 3, 3, 3, 2, 2, 3, 3];365766.0;gibbs
1;3;428352;[1, 2, 3, 2, 1, 1, 1, 2, 1, 3, 1, 1, 2, 2, 3, 3, 1, 1, 3, 2, 3, 2, 3, 3, 3, 1, 3, 3, 2, 3, 2, 3, 3, 3];428352.0;gibbs
1;3;464104;[1, 2, 2, 2, 1, 3, 1, 2, 3, 2, 1, 1, 2, 2, 2, 3, 1, 1, 3, 1, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3];464104.0;initial
1;3;45246;[1, 2, 3, 3, 1, 1, 1, 1, 2, 2, 1, 1, 1, 2, 2, 1, 1, 1, 2, 1, 3, 1, 3, 2, 3, 2, 2, 2, 2, 2, 1, 3, 2, 1];45246.0;gibbs
1;3;462188;[1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 2, 3, 1, 1, 3, 1, 3, 1, 3, 3, 2, 2, 3, 3, 3, 3, 2, 3, 3, 3];462188.0;gibbs
1;3;192312;[1, 1, 2, 2, 1, 2, 1, 1, 2, 2, 1, 1, 1, 2, 3, 2, 2, 1, 3, 2, 3, 2, 3, 3, 2, 2, 2, 2, 3, 2, 3, 3, 3, 2];192312.0;gibbs
1;3;407174;[1, 1, 2, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 3, 1, 3, 3, 3, 2, 3, 2, 3, 3, 1, 3, 3, 3];407174.0;initial
1;3;348328;[1, 1, 1, 1, 2, 3, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 3, 1, 2, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2];348328.0;gibbs
1;3;418342;[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 2, 2, 2, 1, 1, 2, 1, 2, 1, 2, 2, 2, 2, 1, 3, 3, 3, 2, 2, 2, 2];418342.0;gibbs
1;3;344484;[1, 1, 2, 1, 1, 1, 1, 2, 3, 2, 1, 1, 1, 1, 2, 2, 1, 1, 1, 2, 3, 1, 3, 2, 3, 3, 3, 1, 3, 3, 3, 3, 3, 3];344484.0;gibbs
1;3;501924;[1, 1, 1, 1, 1, 1, 1, 1, 2, 3, 1, 1, 1, 1, 2, 2, 1, 1, 1, 3, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2];501924.0;gibbs
1;3;493472;[1, 1, 1, 1, 1, 2, 2, 1, 3, 3, 1, 1, 1, 1, 3, 3, 2, 1, 3, 1, 3, 1, 3, 3, 3, 3, 3, 3, 2, 1, 3, 3, 3, 3];493472.0;gibbs
1;3;234486;[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 3, 3, 2, 2, 1, 1, 2, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 3, 1, 1, 2];234486.0;initial
1;3;198466;[1, 2, 1, 1, 2, 3, 2, 1, 3, 1, 1, 1, 1, 1, 3, 3, 3, 1, 3, 1, 3, 1, 3, 2, 3, 3, 2, 2, 2, 2, 2, 3, 2, 3];198466.0;gibbs
1;3;77310;[1, 1, 2, 3, 3, 3, 3, 3, 3, 2, 1, 1, 2, 3, 1, 2, 1, 1, 3, 1, 3, 1, 3, 2, 3, 3, 2, 3, 2, 3, 3, 3, 3, 2];77310.0;gibbs
1;3;28714;[1, 2, 1, 3, 1, 3, 3, 3, 1, 3, 1, 1, 3, 3, 3, 1, 2, 1, 2, 1, 2, 3, 2, 2, 2, 1, 1, 2, 3, 2, 2, 2, 1, 2];28714.0;gibbs
1;3;392946;[1, 1, 1, 1, 2, 2, 2, 1, 3, 3, 1, 1, 1, 1, 3, 2, 2, 1, 2, 1, 3, 1, 3, 2, 3, 3, 1, 2, 3, 3, 1, 3, 3, 3];392946.0;gibbs
1;3;441928;[1, 1, 1, 1, 1, 2, 1, 1, 2, 2, 1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 2, 1, 2, 2, 2, 2, 3, 2, 3, 2, 3, 2, 2, 2];441928.0;gibbs
1;3;158342;[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 2, 2, 2, 1, 1, 2, 1, 2, 1, 2, 2, 2, 2, 2, 2, 3, 1, 2, 2, 2, 1];158342.0;gibbs
1;3;344998;[1, 1, 1, 1, 1, 2, 1, 1, 3, 3, 1, 1, 2, 1, 2, 2, 2, 1, 2, 1, 3, 1, 3, 2, 2, 3, 2, 2, 2, 2, 3, 3, 3, 3];344998.0;gibbs
1;3;136924;[1, 1, 1, 1, 2, 2, 1, 1, 3, 2, 1, 2, 1, 1, 1, 2, 2, 1, 2, 1, 2, 1, 2, 3, 3, 3, 2, 1, 3, 2, 2, 2, 3, 3];136924.0;initial
1;3;106792;[1, 2, 1, 3, 1, 1, 1, 1, 2, 1, 1, 1, 1, 3, 2, 2, 1, 1, 1, 3, 2, 1, 2, 2, 2, 2, 3, 3, 2, 2, 2, 2, 1, 3];106792.0;gibbs
1;3;312316;[1, 1, 1, 1, 1, 2, 2, 1, 2, 2, 1, 1, 1, 2, 2, 2, 2, 1, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2];312316.0;initial
1;3;139866;[1, 2, 1, 1, 1, 1, 2, 2, 2, 1, 1, 1, 3, 2, 2, 3, 2, 1, 3, 2, 2, 2, 2, 3, 3, 2, 3, 1, 2, 3, 3, 2, 3, 3];139866.0;gibbs
1;3;505638;[1, 1, 1, 1, 1, 1, 2, 1, 3, 2, 1, 1, 1, 1, 2, 2, 2, 1, 3, 1, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3];505638.0;initial
1;3;431154;[1, 1, 1, 1, 1, 1, 1, 2, 3, 3, 1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 3, 1, 3, 2, 3, 3, 2, 3, 3, 2, 3, 3, 2, 3];431154.0;initial
1;3;250382;[1, 2, 2, 2, 1, 1, 1, 2, 1, 1, 1, 1, 2, 2, 2, 2, 1, 1, 3, 3, 1, 1, 1, 1, 3, 1, 3, 2, 2, 3, 3, 1, 3, 3];250382.0;gibbs
1;3;153716;[1, 1, 1, 2, 1, 1, 3, 2, 1, 2, 1, 2, 3, 1, 3, 3, 3, 1, 3, 1, 1, 1, 1, 3, 2, 1, 3, 1, 3, 3, 1, 1, 3, 3];153716.0;gibbs
1;3;256406;[1, 1, 1, 2, 3, 2, 2, 1, 1, 1, 1, 1, 2, 1, 2, 3, 2, 1, 2, 1, 3, 1, 3, 1, 3, 1, 2, 3, 3, 3, 1, 3, 3, 3];256406.0;gibbs
1;3;297568;[1, 2, 1, 3, 1, 1, 1, 1, 2, 1, 1, 1, 1, 3, 2, 3, 1, 1, 3, 3, 3, 1, 3, 2, 2, 2, 3, 2, 3, 3, 2, 3, 2, 3];297568.0;initial
1;3;153324;[1, 2, 3, 2, 1, 1, 1, 2, 2, 2, 1, 1, 1, 2, 3, 2, 1, 1, 1, 3, 2, 2, 2, 1, 2, 2, 1, 1, 2, 1, 2, 2, 2, 3];153324.0;initial
1;3;553716;[1, 1, 1, 1, 2, 2, 2, 1, 3, 1, 1, 1, 1, 1, 3, 3, 2, 1, 3, 1, 3, 1, 3, 3, 3, 3, 2, 3, 3, 2, 3, 3, 3, 3];553716.0;initial
1;3;450266;[1, 1, 1, 1, 1, 2, 2, 1, 2, 1, 1, 1, 1, 1, 2, 3, 3, 1, 3, 1, 3, 1, 3, 2, 2, 2, 3, 2, 3, 3, 3, 3, 3, 3];450266.0;initial
1;3;370630;[1, 2, 2, 3, 1, 1, 1, 1, 2, 2, 1, 1, 1, 2, 2, 2, 1, 1, 3, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];370630.0;gibbs
1;3;418850;[1, 1, 1, 1, 1, 2, 3, 1, 2, 1, 1, 1, 1, 1, 2, 3, 2, 1, 3, 2, 3, 1, 3, 3, 3, 2, 3, 3, 3, 3, 2, 3, 3, 3];418850.0;gibbs
1;3;63718;[1, 1, 1, 2, 2, 1, 2, 1, 2, 1, 1, 1, 1, 2, 1, 3, 1, 1, 1, 2, 2, 1, 2, 3, 3, 2, 2, 1, 3, 2, 3, 2, 3, 3];63718.0;initial
1;3;484506;[1, 1, 1, 1, 2, 2, 2, 1, 2, 1, 1, 1, 1, 1, 3, 3, 2, 1, 3, 1, 3, 3, 3, 3, 2, 2, 3, 3, 3, 3, 2, 3, 3, 3];484506.0;gibbs
1;3;398350;[1, 2, 2, 3, 1, 1, 1, 2, 2, 2, 1, 1, 1, 3, 3, 3, 1, 1, 3, 3, 3, 1, 3, 2, 2, 2, 3, 2, 2, 3, 2, 3, 3, 3];398350.0;initial
1;3;52944;[1, 2, 1, 1, 1, 3, 3, 1, 3, 2, 1, 1, 1, 2, 2, 3, 3, 1, 3, 1, 2, 2, 2, 2, 3, 3, 3, 3, 2, 3, 3, 2, 3, 1];52944.0;gibbs
1;3;316028;[1, 1, 1, 1, 2, 3, 3, 1, 2, 2, 1, 1, 1, 2, 3, 2, 3, 1, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 3, 2, 2, 2, 2, 2];316028.0;initial
1;3;108334;[1, 2, 3, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 3, 2, 2, 1, 1, 3, 3, 1, 1, 1, 2, 2, 1, 3, 3, 3, 3, 1, 1, 3, 3];108334.0;initial
1;3;475004;[1, 2, 1, 2, 1, 1, 1, 2, 3, 2, 1, 1, 1, 2, 3, 3, 1, 1, 3, 2, 3, 1, 3, 3, 3, 3, 3, 1, 3, 3, 3, 3, 3, 3];475004.0;gibbs
1;3;464090;[1, 1, 2, 1, 1, 1, 1, 1, 3, 2, 1, 1, 1, 1, 2, 3, 1, 1, 3, 1, 3, 1, 3, 3, 3, 3, 2, 2, 3, 2, 2, 3, 3, 3];464090.0;initial
1;3;274494;[1, 2, 3, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 2, 1, 1, 2, 3, 2, 2, 2, 2, 3, 2, 2, 3, 2, 2, 2, 2, 2, 3];274494.0;initial
1;3;536040;[1, 2, 2, 2, 1, 1, 1, 2, 3, 2, 1, 1, 2, 2, 3, 3, 1, 1, 3, 1, 3, 3, 3, 3, 2, 3, 3, 2, 3, 3, 3, 3, 3, 3];536040.0;gibbs
1;3;299986;[1, 1, 2, 2, 1, 1, 1, 2, 3, 1, 1, 3, 2, 1, 2, 2, 1, 1, 2, 3, 3, 1, 3, 3, 3, 3, 2, 2, 3, 2, 1, 3, 3, 3];299986.0;initial
1;3;476812;[1, 2, 3, 1, 1, 1, 1, 1, 3, 3, 1, 1, 1, 1, 3, 3, 1, 1, 3, 2, 3, 2, 3, 3, 3, 3, 3, 3, 2, 3, 2, 3, 3, 3];476812.0;initial
1;2;147176;[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 2, 2, 2, 1, 1, 2, 2, 1, 2, 1, 2, 2, 1, 2, 2, 2, 2, 2, 1, 1, 2];147176.0;gibbs
1;3;313334;[1, 1, 2, 2, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 2, 2, 2, 1, 2, 1, 3, 1, 3, 3, 3, 2, 3, 3, 2, 3, 3, 3, 3, 2];313334.0;initial
1;3;233468;[1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 1, 2, 1, 2, 2, 2, 1, 1, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2];233468.0;gibbs
1;3;217948;[1, 1, 2, 1, 1, 3, 3, 1, 3, 2, 1, 1, 2, 2, 2, 2, 3, 1, 2, 2, 1, 1, 1, 2, 2, 3, 2, 3, 2, 2, 2, 1, 2, 2];217948.0;initial
1;3;356022;[1, 2, 2, 2, 1, 1, 1, 2, 1, 2, 1, 1, 2, 2, 2, 3, 3, 1, 3, 2, 1, 1, 1, 3, 3, 1, 3, 3, 2, 3, 3, 1, 3, 3];356022.0;gibbs
1;3;479480;[1, 1, 1, 1, 1, 1, 1, 1, 2, 3, 1, 1, 1, 1, 3, 3, 1, 1, 3, 1, 2, 1, 2, 3, 2, 2, 2, 3, 2, 3, 3, 2, 3, 3];479480.0;gibbs
1;3;139990;[1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 1, 1, 1, 2, 2, 1, 2, 1, 1, 2, 3, 2, 3, 2, 2, 2, 1, 2, 3, 2, 2, 3, 3, 3];139990.0;gibbs
1;3;320002;[1, 1, 2, 1, 1, 3, 1, 1, 2, 2, 1, 1, 3, 2, 2, 2, 2, 1, 2, 2, 2, 1, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2];320002.0;gibbs
1;3;269886;[1, 1, 2, 1, 1, 2, 2, 2, 2, 2, 1, 2, 1, 1, 2, 2, 2, 1, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];269886.0;gibbs
1;3;337570;[1, 2, 1, 1, 1, 1, 1, 3, 2, 2, 1, 3, 1, 1, 3, 2, 1, 1, 3, 1, 3, 1, 3, 2, 2, 2, 3, 2, 3, 3, 2, 3, 3, 3];337570.0;gibbs
1;3;393458;[1, 1, 2, 1, 2, 3, 3, 1, 2, 2, 1, 1, 1, 1, 3, 2, 3, 1, 2, 1, 2, 1, 2, 2, 3, 2, 3, 3, 2, 2, 1, 2, 2, 2];393458.0;initial
1;3;404480;[1, 1, 1, 1, 2, 2, 2, 3, 3, 3, 1, 1, 1, 1, 3, 3, 2, 1, 2, 1, 3, 1, 3, 3, 3, 3, 2, 2, 3, 2, 3, 3, 3, 3];404480.0;gibbs
1;3;482966;[1, 1, 2, 1, 3, 3, 3, 1, 3, 2, 1, 1, 1, 1, 2, 2, 3, 1, 2, 1, 2, 1, 2, 2, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2];482966.0;initial
1;3;55270;[1, 1, 2, 2, 3, 3, 1, 2, 3, 2, 1, 1, 2, 2, 2, 2, 2, 1, 1, 2, 1, 1, 1, 3, 2, 3, 2, 2, 3, 2, 2, 1, 1, 2];55270.0;gibbs
1;3;372948;[1, 1, 2, 1, 1, 2, 2, 1, 2, 2, 1, 1, 1, 1, 2, 2, 2, 1, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];372948.0;gibbs
1;3;239614;[1, 1, 2, 2, 1, 1, 2, 2, 2, 3, 1, 1, 3, 2, 2, 2, 2, 1, 3, 1, 1, 1, 1, 3, 2, 2, 3, 2, 2, 3, 3, 1, 3, 3];239614.0;gibbs
1;3;319610;[1, 2, 2, 2, 1, 1, 1, 2, 1, 2, 1, 1, 2, 2, 2, 2, 2, 1, 3, 2, 1, 1, 1, 3, 3, 1, 3, 3, 2, 3, 3, 1, 3, 3];319610.0;gibbs
1;3;392184;[1, 2, 2, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2];392184.0;gibbs
1;3;375010;[1, 2, 3, 2, 2, 2, 2, 2, 3, 3, 1, 1, 2, 1, 3, 3, 2, 1, 3, 2, 3, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3];375010.0;initial
1;3;420004;[1, 1, 1, 1, 1, 2, 1, 1, 2, 3, 1, 1, 3, 1, 3, 3, 1, 1, 3, 1, 2, 1, 2, 3, 2, 2, 3, 3, 2, 3, 3, 2, 3, 3];420004.0;gibbs
1;3;416552;[1, 1, 1, 1, 2, 1, 2, 1, 2, 3, 1, 1, 1, 1, 1, 3, 1, 1, 3, 1, 3, 1, 3, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3];416552.0;initial
1;3;231404;[1, 2, 2, 1, 1, 1, 1, 1, 2, 2, 1, 1, 3, 2, 2, 1, 1, 1, 3, 2, 1, 1, 1, 2, 2, 2, 3, 2, 2, 3, 3, 1, 3, 3];231404.0;gibbs
1;3;362944;[1, 1, 2, 1, 1, 1, 1, 1, 3, 2, 1, 1, 1, 1, 2, 2, 3, 1, 3, 1, 2, 1, 2, 2, 2, 3, 3, 2, 2, 3, 3, 2, 3, 3];362944.0;gibbs
1;3;152186;[1, 1, 1, 1, 2, 1, 3, 1, 3, 1, 1, 1, 2, 1, 1, 3, 2, 1, 3, 1, 1, 1, 1, 3, 2, 3, 3, 2, 2, 3, 3, 1, 3, 1];152186.0;gibbs
1;3;487570;[1, 1, 2, 1, 1, 1, 2, 1, 3, 3, 1, 1, 1, 2, 3, 3, 1, 1, 3, 1, 3, 1, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3];487570.0;gibbs
1;3;506798;[1, 2, 2, 2, 1, 1, 1, 2, 1, 2, 1, 2, 2, 2, 3, 3, 1, 1, 3, 1, 3, 1, 3, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3];506798.0;initial
1;3;378330;[1, 1, 1, 1, 1, 2, 2, 1, 3, 1, 1, 1, 1, 1, 3, 2, 2, 1, 2, 1, 3, 1, 3, 2, 3, 3, 2, 1, 3, 1, 3, 3, 3, 3];378330.0;gibbs
1;3;449884;[1, 1, 2, 1, 1, 3, 3, 1, 3, 2, 1, 1, 1, 1, 3, 3, 3, 1, 3, 2, 3, 1, 3, 3, 2, 3, 3, 2, 2, 3, 3, 3, 3, 3];449884.0;gibbs
